Rating,Device,Comments
3,Phone,I like it as it is informative but as a tracking app it is very basic. Like a timer really.
3,Phone,A nice clean app... However the programs do not allow you to track your actual fast start and finish...
3,Phone,The app itself is fine... But there are waaaaaaay too many advertisements for stupid apps and video games that you have to sit through... I mean waaaaaaay to many.
3,Phone,"Some Ads are fine. Too many ads is terrible. This has too many ads AND in app reminders to pay. The app, minus the ads, is 5 star."
3,Phone,Way too much stuff blocked by a paywall. Not exactly useful if it's so narrowed down to basically a demo.
3,Phone,Too many Ads! This app was perfect until I clicked the update. How do you get rid of the Ads. Is there a restore?
3,Phone,"Overall, it's a good app but quite scummy to have a 2 week timer set before you get bombarded with ads."
3,Phone,This app is good but it needs the ability to pull in weight tracking from other sources like the WiFi/Bluetooth scales or Google Fit or MyFitnessPal...
3,Phone,"nice app, wanted to purchase premium on sale but i get an error that Google play is not up to date (even though it is and i purchased another subscription an hour ago)"
3,Phone,Unable to update fasting end to reflect *today*). Have had no issues prior. I hear it has been updated. How do I update my version?
3,Phone,"There's about 40+ types of fasting plans, but I can't see them. I'm looking for daily plans, but it's very limited. Please help."
3,Phone,"Reinstalled to clear data? First install app had comprehensive information about fasting/ketosis effect on body hour by hour but it's disappeared now? Also NO body status screen there,its shown on installation info but missing from app?"
3,Phone,"I like it, just wish I could change the notification so it's counting down how much I have left vs how long I've been fasting."
3,Phone,Too many ads. App is okay but sending that many ads is not okay for what the app brings to me. Not impressed.
3,Phone,"I only wish if We can change the ending time of the fasting period, because sometimes I forget to stop the app before eating."
3,Phone,Ok seems good so far. When I end or start my fast early or late it's very difficult to adjust and leave future schedule back on track.
3,Phone,"Its ok, but I have to keep correcting the start and stop fasting times, wish it would just keep my settings until I changed them."
3,Phone,The app does not have background process. It shuts down after cleaning some memory or restarting device.
3,Phone,My only complaint is the app takes time to load upon launching it. Plus I wish it would alarm once you complete your daily goal
3,Phone,Nice overall easy to use..just a little hard when you're not subscribed to their subscription.
3,Phone,Won't use so middle road I won't use because using a gimped app because I don't have the subscription f that you really need to have a trial period don't care how cheap it is trial period required
3,Phone,I quite liked the app but found it quite expensive. Can you tell me how to cancel my subscription as I can't see where to cancel the app? Thx
3,Phone,"Nice UI, but doesn't show remaining time, percentage ..., graph with recent fasting splits a fasting to multiple day's"
3,Phone,"Useful app, but since month change I can't edit my end fast time to earlier today. The first option is yesterday or dates in March"
